_id,label,message
64b8f987a46019cfd17ee7a6,ham,I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon
64b8f987a46019cfd17ee7a7,ham,I'm okay. Chasing the dream. What's good. What are you doing next.
64b8f987a46019cfd17ee7a8,ham,Yupz... I've oredi booked slots 4 my weekends liao... 
64b8f987a46019cfd17ee7a9,spam,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid 12hrs only
64b8f987a46019cfd17ee7aa,ham,There r many model..sony ericson also der.. &lt;#&gt; ..it luks good bt i forgot modl no
64b8f987a46019cfd17ee7ab,ham,Okie
64b8f987a46019cfd17ee7ac,ham,Yes I know the cheesy songs from frosty the snowman :)
64b8f987a46019cfd17ee7ad,ham,"Ya ok, vikky vl c witin  &lt;#&gt; mins and il reply u.."
64b8f987a46019cfd17ee7ae,spam,sports fans - get the latest sports news str* 2 ur mobile 1 wk FREE PLUS a FREE TONE Txt SPORT ON to 8007 www.getzed.co.uk 0870141701216+ norm 4txt/120p 
64b8f987a46019cfd17ee7af,ham,Hey tmr meet at bugis 930 ?
64b8f987a46019cfd17ee7b0,spam,"Urgent Urgent! We have 800 FREE flights to Europe to give away, call B4 10th Sept & take a friend 4 FREE. Call now to claim on 09050000555. BA128NNFWFLY150ppm"
64b8f987a46019cfd17ee7b1,ham,All these nice new shirts and the only thing I can wear them to is nudist themed ;_; you in mu?
64b8f987a46019cfd17ee7b2,ham,Hey sexy buns! What of that day? No word from you this morning on YM ... :-( ... I think of you
64b8f987a46019cfd17ee7b3,ham,And whenever you and i see we can still hook up too.
64b8f987a46019cfd17ee7b4,ham,Nope but i'm going home now then go pump petrol lor... Like going 2 rain soon...
64b8f987a46019cfd17ee7b5,ham,Can you use foreign stamps for whatever you send them off for? 
64b8f987a46019cfd17ee7b6,spam,FROM 88066 LOST £12 HELP
64b8f987a46019cfd17ee7b7,ham,Oh baby of the house. How come you dont have any new pictures on facebook
64b8f987a46019cfd17ee7b8,ham,"Feb  &lt;#&gt;  is ""I LOVE U"" day. Send dis to all ur ""VALUED FRNDS"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr"
64b8f987a46019cfd17ee7b9,ham,"Hiya, sorry didn't hav signal. I haven't seen or heard from and neither has, which is unusual in itself! I'll put on the case and get him to sort it out! Hugs and snogs."
64b8f987a46019cfd17ee7ba,ham,"Omw back to tampa from west palm, you hear what happened?"
64b8f987a46019cfd17ee7bb,ham,Yup no more already... Thanx 4 printing n handing it up.
64b8f987a46019cfd17ee7bc,spam,FreeMsg: Fancy a flirt? Reply DATE now & join the UKs fastest growing mobile dating service. Msgs rcvd just 25p to optout txt stop to 83021. Reply DATE now!
64b8f987a46019cfd17ee7bd,ham,What i mean is do they come chase you out when its over or is it stated you can watch as many movies as you want.
64b8f987a46019cfd17ee7be,ham,S now only i took tablets . Reaction morning only.
64b8f987a46019cfd17ee7bf,spam,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs
64b8f987a46019cfd17ee7c0,ham,"Nah, I'm a perpetual DD"
64b8f987a46019cfd17ee7c1,ham,Sorry de i went to shop.
64b8f987a46019cfd17ee7c2,spam,Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk
64b8f987a46019cfd17ee7c3,ham,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da."
64b8f987a46019cfd17ee7c4,ham,Hey you still want to go for yogasana? Coz if we end at cine then can go bathe and hav the steam bath
64b8f987a46019cfd17ee7c5,ham,Nope i'm not drivin... I neva develop da photos lei...
64b8f987a46019cfd17ee7c6,ham,I am thinking of going down to reg for pract lessons.. Flung my advance.. Haha wat time u going?
64b8f987a46019cfd17ee7c7,ham,Cool. I am  &lt;#&gt;  inches long. hope you like them big!
64b8f987a46019cfd17ee7c8,ham,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?"
64b8f987a46019cfd17ee7c9,ham,Okie.. Thanx..
64b8f987a46019cfd17ee7ca,spam,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.
64b8f987a46019cfd17ee7cb,ham,Go where n buy? Juz buy when we get there lar.
64b8f987a46019cfd17ee7cc,ham,Ok lor...
64b8f987a46019cfd17ee7cd,ham,I'm working technical support :)voice process.
64b8f987a46019cfd17ee7ce,ham,It's justbeen overa week since we broke up and already our brains are going to mush!
64b8f987a46019cfd17ee7cf,ham,"Tunde, how are you doing. This is just wishing you a great day. Abiola."
64b8f987a46019cfd17ee7d0,ham,Nope... C ü then...
64b8f987a46019cfd17ee7d1,ham,No. But we'll do medical missions to nigeria
64b8f987a46019cfd17ee7d2,ham,No i am not having not any movies in my laptop
64b8f987a46019cfd17ee7d3,ham,Whatsup there. Dont u want to sleep
64b8f987a46019cfd17ee7d4,spam,Urgent Please call 09066612661 from landline. £5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE award. 20M12AQ. 150ppm. 16+ “
64b8f987a46019cfd17ee7d5,spam,"Urgent! Please call 09066612661 from your landline, your complimentary 4* Lux Costa Del Sol holiday or £1000 CASH await collection. ppm 150 SAE T&Cs James 28, EH74RR"
64b8f987a46019cfd17ee7d6,ham,I havent lei.. Next mon can?
64b8f987a46019cfd17ee7d7,ham,Mm feeling sleepy. today itself i shall get that dear
64b8f987a46019cfd17ee7d8,ham,How dare you stupid. I wont tell anything to you. Hear after i wont talk to you:-.
64b8f987a46019cfd17ee7d9,ham,Do ü noe if ben is going?
64b8f987a46019cfd17ee7da,ham,Can you do a mag meeting this avo at some point?
64b8f987a46019cfd17ee7db,ham,I meant middle left or right?
64b8f987a46019cfd17ee7dc,ham,Really? I crashed out cuddled on my sofa.
64b8f987a46019cfd17ee7dd,ham,Hi Chachi tried calling u now unable to reach u .. Pl give me a missed cal once u c tiz msg  Kanagu
64b8f987a46019cfd17ee7de,ham,"I sent you the prices and do you mean the  &lt;#&gt; g,"
64b8f987a46019cfd17ee7df,ham,Are you this much buzy
64b8f987a46019cfd17ee7e0,ham,Nothing. Can...
64b8f987a46019cfd17ee7e1,spam,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.
64b8f987a46019cfd17ee7e2,ham,No * am working on the ringing u thing but have whole houseful of screaming brats so * am pulling my hair out! Loving u
64b8f987a46019cfd17ee7e3,ham,But my family not responding for anything. Now am in room not went to home for diwali but no one called me and why not coming. It makes me feel like died.
64b8f987a46019cfd17ee7e4,ham,"Tick, tick, tick ... Babe"
64b8f987a46019cfd17ee7e5,ham,R ü going 4 today's meeting?
64b8f987a46019cfd17ee7e6,ham,K da:)how many page you want?
64b8f987a46019cfd17ee7e7,ham,Ya had just now.onion roast.
64b8f987a46019cfd17ee7e8,ham,Send his number and give reply tomorrow morning for why you said that to him like that ok
64b8f987a46019cfd17ee7e9,ham,You said not now. No problem. When you can. Let me know.
64b8f987a46019cfd17ee7ea,ham,Ok but tell me half an hr b4 u come i need 2 prepare.
64b8f987a46019cfd17ee7eb,ham,Play w computer? Aiyah i tok 2 u lor?
64b8f987a46019cfd17ee7ec,ham,Sat right? Okay thanks... 
64b8f987a46019cfd17ee7ed,ham,"Derp. Which is worse, a dude who always wants to party or a dude who files a complaint about the three drug abusers he lives with"
64b8f987a46019cfd17ee7ee,ham,Ok Chinese food on its way. When I get fat you're paying for my lipo.
64b8f987a46019cfd17ee7ef,ham,We r outside already.
64b8f987a46019cfd17ee7f0,ham,Have a good trip. Watch out for . Remember when you get back we must decide about easter.
64b8f987a46019cfd17ee7f1,ham,Yo we are watching a movie on netflix
64b8f987a46019cfd17ee7f2,ham,What time. I‘m out until prob 3 or so
64b8f987a46019cfd17ee7f3,ham,"Can meh? Thgt some will clash... Really ah, i dun mind... I dun seen to have lost any weight... Gee..."
64b8f987a46019cfd17ee7f4,ham,I dont thnk its a wrong calling between us
64b8f987a46019cfd17ee7f5,ham,I am not sure about night menu. . . I know only about noon menu
64b8f987a46019cfd17ee7f6,ham,ARR birthday today:) i wish him to get more oscar.
64b8f987a46019cfd17ee7f7,ham,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it..."
64b8f987a46019cfd17ee7f8,ham,"Open rebtel with firefox. When it loads just put plus sign in the user name place, and it will show you two numbers. The lower number is my number. Once you pick that number the pin will display okay!"
64b8f987a46019cfd17ee7f9,ham, and  picking them up from various points
64b8f987a46019cfd17ee7fa,spam,Married local women looking for discreet action now! 5 real matches instantly to your phone. Text MATCH to 69969 Msg cost 150p 2 stop txt stop BCMSFWC1N3XX
64b8f987a46019cfd17ee7fb,ham,Wow v v impressed. Have funs shopping!
64b8f987a46019cfd17ee7fc,ham,I am on the way to ur home
64b8f987a46019cfd17ee7fd,spam,Burger King - Wanna play footy at a top stadium? Get 2 Burger King before 1st Sept and go Large or Super with Coca-Cola and walk out a winner
64b8f987a46019cfd17ee7fe,ham,No problem. Talk to you later
64b8f987a46019cfd17ee7ff,ham,Then ur sis how?
64b8f987a46019cfd17ee800,ham,Still in customer place
64b8f987a46019cfd17ee801,spam,How come it takes so little time for a child who is afraid of the dark to become a teenager who wants to stay out all night?
64b8f987a46019cfd17ee802,ham,"Dude u knw also telugu..thts gud..k, gud nyt.."
64b8f987a46019cfd17ee803,ham,We confirm eating at esplanade?
64b8f987a46019cfd17ee804,ham,Send me your id and password
64b8f987a46019cfd17ee805,ham,Kind of. Took it to garage. Centre part of exhaust needs replacing. Part ordered n taking it to be fixed tomo morning.
64b8f987a46019cfd17ee806,spam,"For ur chance to win a £250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk."
64b8f987a46019cfd17ee807,ham,Well I might not come then...
64b8f987a46019cfd17ee808,ham,Long after I quit. I get on only like 5 minutes a day as it is.
64b8f987a46019cfd17ee809,ham,Then its most likely called Mittelschmertz. Google it. If you dont have paracetamol dont worry it will go.
64b8f987a46019cfd17ee80a,ham,Well at this right I'm gonna have to get up and check today's steam sales/pee so text me when you want me to come get you
64b8f987a46019cfd17ee80b,ham,"Just arrived, see you in a couple days &lt;3"
64b8f987a46019cfd17ee80c,ham,"K, wat s tht incident?"
64b8f987a46019cfd17ee80d,ham,Yeah get the unlimited
64b8f987a46019cfd17ee80e,ham,cThen i thk shd b enuff.. Still got conclusion n contents pg n references.. I'll b doing da contents pg n cover pg..
64b8f987a46019cfd17ee80f,ham,"Forgot it takes me 3 years to shower, sorry. Where you at/your phone dead yet?"
64b8f987a46019cfd17ee810,ham,Ü got wat to buy tell us then ü no need to come in again.
64b8f987a46019cfd17ee811,ham,When you are big..| God will bring success.
64b8f987a46019cfd17ee812,spam,U’ve Bin Awarded £50 to Play 4 Instant Cash. Call 08715203028 To Claim. EVERY 9th Player Wins Min £50-£500. OptOut 08718727870
64b8f987a46019cfd17ee813,ham,"… we r stayin here an extra week, back next wed. How did we do in the rugby this weekend? Hi to and and , c u soon """
64b8f987a46019cfd17ee814,ham,Well there's still a bit left if you guys want to tonight
64b8f987a46019cfd17ee815,ham,Not from this campus. Are you in the library?
64b8f987a46019cfd17ee816,ham,"The affidavit says  &lt;#&gt;  E Twiggs St, division g, courtroom  &lt;#&gt; , &lt;TIME&gt;  AM. I'll double check and text you again tomorrow"
64b8f987a46019cfd17ee817,ham,How will I creep on you now? ;_;
64b8f987a46019cfd17ee818,ham,Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;
64b8f987a46019cfd17ee819,ham,If I get there before you after your ten billion calls and texts so help me god
64b8f987a46019cfd17ee81a,ham,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu
64b8f987a46019cfd17ee81b,ham,I've told him that i've returned it. That should i re order it.
64b8f987a46019cfd17ee81c,ham,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office.."
64b8f987a46019cfd17ee81d,ham,Depends on where u going lor.
64b8f987a46019cfd17ee81e,ham,And smile for me right now as you go and the world will wonder what you are smiling about and think your crazy and keep away from you ... *grins*
64b8f987a46019cfd17ee81f,spam,FreeMsg>FAV XMAS TONES!Reply REAL
64b8f987a46019cfd17ee820,ham,Lil fever:) now fine:)
64b8f987a46019cfd17ee821,ham,I think it's all still in my car
64b8f987a46019cfd17ee822,ham,Can a not?
64b8f987a46019cfd17ee823,spam,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906 
64b8f987a46019cfd17ee824,ham,Yes princess! I want to catch you with my big strong hands...
64b8f987a46019cfd17ee825,ham,Oh yeah I forgot. U can only take 2 out shopping at once.
64b8f987a46019cfd17ee826,ham,Mm so you asked me not to call radio
64b8f987a46019cfd17ee827,ham,Thinkin about someone is all good. No drugs for that
64b8f987a46019cfd17ee828,ham,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it..."
64b8f987a46019cfd17ee829,ham,"Enjoy the showers of possessiveness poured on u by ur loved ones, bcoz in this world of lies, it is a golden gift to be loved truly.."
64b8f987a46019cfd17ee82a,ham,"Alright if you're sure, let me know when you're leaving"
64b8f987a46019cfd17ee82b,ham,Some are lasting as much as 2 hours. You might get lucky.
64b8f987a46019cfd17ee82c,ham,Genius what's up. How your brother. Pls send his number to my skype.
64b8f987a46019cfd17ee82d,spam,"Gr8 Poly tones 4 ALL mobs direct 2u rply with POLY TITLE to 8007 eg POLY BREATHE1 Titles: CRAZYIN, SLEEPINGWITH, FINEST, YMCA :getzed.co.uk POBox365O4W45WQ 300p"
64b8f987a46019cfd17ee82e,ham,Thk some of em find wtc too far... Weiyi not goin... E rest i dunno yet... R ur goin 4 dinner den i might b able to join...
64b8f987a46019cfd17ee82f,ham,Don't forget who owns you and who's private property you are ... And be my good boy always .. *passionate kiss*
64b8f987a46019cfd17ee830,spam,INTERFLORA - It's not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow.
64b8f987a46019cfd17ee831,ham,Oh god..taken the teeth?is it paining
64b8f987a46019cfd17ee832,spam,ROMCAPspam Everyone around should be responding well to your presence since you are so warm and outgoing. You are bringing in a real breath of sunshine.
64b8f987a46019cfd17ee833,ham,Then u ask darren go n pick u lor... But i oso sian tmr haf 2 meet lect...
64b8f987a46019cfd17ee834,ham,No need to buy lunch for me.. I eat maggi mee..
64b8f987a46019cfd17ee835,spam,"Congratulations - Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08712103738 NOW! Only 10p per minute. BT-national-rate"
64b8f987a46019cfd17ee836,ham,Ok lor...
64b8f987a46019cfd17ee837,ham,"Oh right, ok. I'll make sure that i do loads of work during the day!  got a really nasty cough today and is dry n shot so that should really help it!"
64b8f987a46019cfd17ee838,ham,Wife.how she knew the time of murder exactly
64b8f987a46019cfd17ee839,spam,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.
64b8f987a46019cfd17ee83a,ham,Howz that persons story
64b8f987a46019cfd17ee83b,ham,Thanx 4 sending me home...
64b8f987a46019cfd17ee83c,ham,Its normally hot mail. Com you see!
64b8f987a46019cfd17ee83d,spam,"You've won tkts to the EURO2004 CUP FINAL or £800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm"
64b8f987a46019cfd17ee83e,ham,U sick still can go shopping?
64b8f987a46019cfd17ee83f,ham,"Ya they are well and fine., BBD(pooja) full pimples..even she become quite black..and ur rite here its too cold, wearing sweatter.."
64b8f987a46019cfd17ee840,ham,Nice.nice.how is it working?
64b8f987a46019cfd17ee841,ham,1's reach home call me.
64b8f987a46019cfd17ee842,ham,Were trying to find a Chinese food place around here
64b8f987a46019cfd17ee843,ham,"Easy mate, * guess the quick drink was bit ambitious."
64b8f987a46019cfd17ee844,ham,BABE !!! I miiiiiiissssssssss you ! I need you !!! I crave you !!! :-( ... Geeee ... I'm so sad without you babe ... I love you ...
64b8f987a46019cfd17ee845,ham,Ok thanx...
64b8f987a46019cfd17ee846,ham,aathi..where are you dear..
64b8f987a46019cfd17ee847,ham,"Tunji, how's the queen? how are you doing. This is just wishing you a great day. Abiola."
64b8f987a46019cfd17ee848,ham,Today iZ Yellow rose day. If u love my frndship give me 1 misscall &amp; send this to ur frndZ &amp; See how many miss calls u get. If u get 6missed U marry ur Lover.
64b8f987a46019cfd17ee849,ham,Will be out of class in a few hours. Sorry
64b8f987a46019cfd17ee84a,ham,Wat time u finish ur lect today?
64b8f987a46019cfd17ee84b,spam,"Free-message: Jamster!Get the crazy frog sound now! For poly text MAD1, for real text MAD2 to 88888. 6 crazy sounds for just 3 GBP/week! 16+only! T&C's apply"
64b8f987a46019cfd17ee84c,ham,"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!"
64b8f987a46019cfd17ee84d,spam,"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call"
64b8f987a46019cfd17ee84e,ham,She's fine. Good to hear from you. How are you my dear? Happy new year oh.
64b8f987a46019cfd17ee84f,ham,Are you going to wipro interview today?
64b8f987a46019cfd17ee850,ham,how tall are you princess?
64b8f987a46019cfd17ee851,ham,I doubt you could handle 5 times per night in any case...
64b8f987a46019cfd17ee852,ham,Haha... Hope ü can hear the receipt sound... Gd luck!
64b8f987a46019cfd17ee853,ham,Your gonna be the death if me. I'm gonna leave a note that says its all robs fault. Avenge me.
64b8f987a46019cfd17ee854,ham,"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ..."
64b8f987a46019cfd17ee855,ham,Today i'm not workin but not free oso... Gee... Thgt u workin at ur fren's shop ? 
64b8f987a46019cfd17ee856,ham,In life when you face choices Just toss a coin not becoz its settle the question But while the coin in the air U will know what your heart is hoping for. Gudni8
64b8f987a46019cfd17ee857,ham,"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!"
64b8f987a46019cfd17ee858,ham,I want to be there so i can kiss you and feel you next to me
64b8f987a46019cfd17ee859,ham,I am not at all happy with what you saying or doing
64b8f987a46019cfd17ee85a,spam,Adult 18 Content Your video will be with you shortly
64b8f987a46019cfd17ee85b,ham,"Ok that would b lovely, if u r sure. Think about wot u want to do, drinkin, dancin, eatin, cinema, in, out, about... Up to u! Wot about ? "
64b8f987a46019cfd17ee85c,ham,What I'm saying is if you haven't explicitly told nora I know someone I'm probably just not gonna bother
64b8f987a46019cfd17ee85d,ham,He says hi and to get your ass back to south tampa (preferably at a kegger)
64b8f987a46019cfd17ee85e,ham,Smith waste da.i wanna gayle.
64b8f987a46019cfd17ee85f,ham,"Mum, i've sent you many many messages since i got here. I just want to know that you are actually getting them. Do enjoy the rest of your day."
64b8f987a46019cfd17ee860,ham,"Aight, tomorrow around  &lt;#&gt;  it is"
64b8f987a46019cfd17ee861,ham,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?"
64b8f987a46019cfd17ee862,spam,"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call."
64b8f987a46019cfd17ee863,ham,I actually did for the first time in a while. I went to bed not too long after i spoke with you. Woke up at 7. How was your night?
64b8f987a46019cfd17ee864,ham,See you there! 
64b8f987a46019cfd17ee865,ham,I dont understand your message.
64b8f987a46019cfd17ee866,ham,Crucify is c not s. You should have told me earlier.
64b8f987a46019cfd17ee867,ham,"Idk. You keep saying that you're not, but since he moved, we keep butting heads over freedom vs. responsibility. And i'm tired. I have so much other shit to deal with that i'm barely keeping myself together once this gets added to it."
64b8f987a46019cfd17ee868,ham,Fuck cedar key and fuck her (come over anyway tho)
64b8f987a46019cfd17ee869,ham,twenty past five he said will this train have been to durham already or not coz i am in a reserved seat
64b8f987a46019cfd17ee86a,spam,"Hey Boys. Want hot XXX pics sent direct 2 ur phone? Txt PORN to 69855, 24Hrs free and then just 50p per day. To stop text STOPBCM SF WC1N3XX"
64b8f987a46019cfd17ee86b,ham,U still painting ur wall?
64b8f987a46019cfd17ee86c,spam,"Last Chance! Claim ur £150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Sub. 16"
64b8f987a46019cfd17ee86d,ham,Printer is cool. I mean groovy. Wine is groovying
64b8f987a46019cfd17ee86e,ham,Hi Harish's rent has been transfred to ur Acnt.
64b8f987a46019cfd17ee86f,ham,Anything lor is she coming?
64b8f987a46019cfd17ee870,ham,Cbe is really good nowadays:)lot of shop and showrooms:)city is shaping good.
64b8f987a46019cfd17ee871,ham,Ü still attending da talks?
64b8f987a46019cfd17ee872,ham,No probs hon! How u doinat the mo?
64b8f987a46019cfd17ee873,ham,K I'll take care of it
64b8f987a46019cfd17ee874,ham,I take it we didn't have the phone callon Friday. Can we assume we won't have it this year now?
64b8f987a46019cfd17ee875,ham,My battery is low babe
64b8f987a46019cfd17ee876,ham,Shuhui has bought ron's present it's a swatch watch...
64b8f987a46019cfd17ee877,ham,"Yeah there's quite a bit left, I'll swing by tomorrow when I get up"
64b8f987a46019cfd17ee878,ham,Babe? You said 2 hours and it's been almost 4 ... Is your internet down ?
64b8f987a46019cfd17ee879,ham,K I'll be sure to get up before noon and see what's what
64b8f987a46019cfd17ee87a,ham,K...k...yesterday i was in cbe .
64b8f987a46019cfd17ee87b,ham,Went to ganesh dress shop
64b8f987a46019cfd17ee87c,spam,"pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/!YHL"
64b8f987a46019cfd17ee87d,ham,Ü collecting ur laptop then going to configure da settings izzit?
64b8f987a46019cfd17ee87e,ham,If you r @ home then come down within 5 min
64b8f987a46019cfd17ee87f,ham,"Aight, I should be there by 8 at the latest, probably closer to 7. Are jay and tyler down or should we just do two trips?"
64b8f987a46019cfd17ee880,ham,Come aftr  &lt;DECIMAL&gt; ..now i m cleaning the house
64b8f987a46019cfd17ee881,spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1
64b8f987a46019cfd17ee882,ham,"Bill, as in: Are there any letters for me. i’m expecting one from orange that isn’t a bill but may still say orange on it."
64b8f987a46019cfd17ee883,ham,Tell me pa. How is pain de.
64b8f987a46019cfd17ee884,ham,HI DARLIN I HOPE YOU HAD A NICE NIGHT I WISH I HAD COME CANT WAIT TO SEE YOU LOVE FRAN PS I WANT DIRTY ANAL SEX AND I WANT A 10 MAN GANG BANG
64b8f987a46019cfd17ee885,ham,"Ha. You don‘t know either. I did a a clever but simple thing with pears the other day, perfect for christmas."
64b8f987a46019cfd17ee886,ham,"Helloooo... Wake up..! ""Sweet"" ""morning"" ""welcomes"" ""You"" ""Enjoy"" ""This Day"" ""with full of joy"".. ""GUD MRNG""."
64b8f987a46019cfd17ee887,ham,ALRITE
64b8f987a46019cfd17ee888,ham,Why must we sit around and wait for summer days to celebrate. Such a magical sight when the worlds dressed in white. Oooooh let there be snow.
64b8f987a46019cfd17ee889,spam,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only
64b8f987a46019cfd17ee88a,ham,How do you guys go to see movies on your side.
64b8f987a46019cfd17ee88b,ham,"Sorry,in meeting I'll call later"
64b8f987a46019cfd17ee88c,ham,You didn't have to tell me that...now i'm thinking. Plus he's going to stop all your runs
64b8f987a46019cfd17ee88d,ham,Kindly send some one to our flat before  &lt;DECIMAL&gt;  today.
64b8f987a46019cfd17ee88e,spam,Sorry! U can not unsubscribe yet. THE MOB offer package has a min term of 54 weeks> pls resubmit request after expiry. Reply THEMOB HELP 4 more info
64b8f987a46019cfd17ee88f,ham,Nothing lor... A bit bored too... Then y dun u go home early 2 sleep today...
64b8f987a46019cfd17ee890,ham,What time should I tell my friend to be around?
64b8f987a46019cfd17ee891,ham,Yes. that will be fine. Love you. Be safe.
64b8f987a46019cfd17ee892,ham,Thanks chikku..:-) gud nyt:-*
64b8f987a46019cfd17ee893,ham,Is xy in ur car when u picking me up?
64b8f987a46019cfd17ee894,ham,"Thanx 4 the time weve spent 2geva, its bin mint! Ur my Baby and all I want is u!xxxx"
64b8f987a46019cfd17ee895,ham,"Yo, any way we could pick something up tonight?"
64b8f987a46019cfd17ee896,ham,I've not sent it. He can send me.
64b8f987a46019cfd17ee897,ham,Fine am simply sitting.
64b8f987a46019cfd17ee898,ham,Thts god's gift for birds as humans hav some natural gift frm god..
64b8f987a46019cfd17ee899,ham,Are you coming to day for class.
64b8f987a46019cfd17ee89a,ham,Im done. Just studyn in library
64b8f987a46019cfd17ee89b,ham,Ok... U enjoy ur shows...
64b8f987a46019cfd17ee89c,ham,Anything...
64b8f987a46019cfd17ee89d,ham,Where wuld I be without my baby? The thought alone mite break me and I dont wanna go crazy but everyboy needs his lady xxxxxxxx
64b8f987a46019cfd17ee89e,ham,Wat's my dear doing? Sleeping ah?
64b8f987a46019cfd17ee89f,ham,Hi' Test on  &lt;#&gt; rd ....
64b8f987a46019cfd17ee8a0,ham,Only 2% students solved this CAT question in 'xam... 5+3+2= &lt;#&gt;  9+2+4= &lt;#&gt;  8+6+3= &lt;#&gt;  then 7+2+5=????? Tell me the answer if u r brilliant...1thing.i got d answr.
64b8f987a46019cfd17ee8a1,ham,Yo do you know anyone  &lt;#&gt;  or otherwise able to buy liquor? Our guy flaked and right now if we don't get a hold of somebody its just 4 loko all night
64b8f987a46019cfd17ee8a2,ham,Yup n her fren lor. I'm meeting my fren at 730.
64b8f987a46019cfd17ee8a3,ham,"Yeah, we got one lined up for us"
64b8f987a46019cfd17ee8a4,ham,"And stop wondering ""wow is she ever going to stop tm'ing me ?!"" because I will tm you whenever I want because you are MINE ... *laughs*"
64b8f987a46019cfd17ee8a5,ham,Lol yep did that yesterday. Already got my fireplace. Now its just another icon sitting there for me.
64b8f987a46019cfd17ee8a6,ham,Hey i've booked the pilates and yoga lesson already... Haha
64b8f987a46019cfd17ee8a7,ham,Are you ok. What happen to behave like this
64b8f987a46019cfd17ee8a8,spam,You have 1 new message. Please call 08712400200.
64b8f987a46019cfd17ee8a9,ham,My supervisor find 4 me one lor i thk his students. I havent ask her yet. Tell u aft i ask her.
